"","true","pred","no","yes"
"6062","no","no",0.7635487,0.2364513
"6063","no","no",0.8940919,0.1059081
"6064","no","no",0.8563847,0.1436153
"6065","no","no",0.8944645,0.1055355
"6066","no","no",0.912652,0.08734805
"6067","no","no",0.8087539,0.1912461
"6068","no","yes",0.3642346,0.6357654
"6069","no","no",0.7025642,0.2974358
"6070","no","no",0.4482181,0.5517819
"6071","no","no",0.8017468,0.1982532
"6072","no","no",0.7640253,0.2359747
"6073","no","no",0.8078957,0.1921043
"6074","no","no",0.6831789,0.3168211
"6075","no","no",0.8691492,0.1308508
"6076","no","no",0.8223393,0.1776607
"6077","yes","no",0.8172213,0.1827787
"6078","no","no",0.8732202,0.1267798
"6079","no","no",0.5025175,0.4974825
"6080","no","no",0.8343359,0.1656641
"6081","no","no",0.732991,0.267009
"6082","no","no",0.7174671,0.2825329
"6083","no","no",0.7996157,0.2003843
"6084","no","no",0.803895,0.196105
"6085","no","no",0.5783206,0.4216794
"6086","no","no",0.7857898,0.2142102
"6087","no","no",0.8857378,0.1142622
"6088","no","no",0.8992715,0.1007285
"6089","no","yes",0.4852624,0.5147376
"6090","no","no",0.8474546,0.1525454
"6091","no","no",0.616305,0.383695
"6092","no","no",0.5308427,0.4691573
"6093","yes","no",0.8992715,0.1007285
"6094","no","no",0.7618942,0.2381058
"6095","no","yes",0.4996244,0.5003756
"6096","no","no",0.8136011,0.1863989
"6097","no","no",0.7529984,0.2470016
"6098","no","no",0.8130846,0.1869154
"6099","no","no",0.6916008,0.3083992
"6100","no","no",0.8697877,0.1302123
"6101","no","no",0.758526,0.241474
"6102","no","yes",0.5179673,0.4820327
"6103","no","yes",0.2980303,0.7019697
"6104","no","no",0.8312291,0.1687709
"6105","no","no",0.7239527,0.2760473
"6106","no","no",0.6863241,0.3136759
"6107","no","no",0.7483458,0.2516542
"6108","no","no",0.6863203,0.3136797
"6109","no","no",0.8168833,0.1831167
"6110","no","no",0.6894465,0.3105535
"6111","no","no",0.6916008,0.3083992
"6112","no","no",0.8009883,0.1990117
"6113","yes","no",0.6143218,0.3856782
"6114","no","no",0.7754573,0.2245427
"6115","no","no",0.8545862,0.1454138
"6116","no","no",0.7116875,0.2883125
"6117","no","no",0.7507069,0.2492931
"6118","no","no",0.7754984,0.2245016
"6119","no","no",0.8512963,0.1487037
"6120","no","no",0.7437164,0.2562836
"6121","no","no",0.7531614,0.2468386
"6122","no","yes",0.3937905,0.6062095
"6123","no","no",0.7428889,0.2571111
"6124","no","no",0.6767351,0.3232649
"6125","no","no",0.853341,0.146659
"6126","no","no",0.7968473,0.2031527
"6127","no","no",0.7717975,0.2282025
"6128","no","no",0.7679868,0.2320132
"6129","no","no",0.6287489,0.3712511
"6130","no","no",0.7465787,0.2534213
"6131","no","no",0.7826343,0.2173657
"6132","no","yes",0.4529364,0.5470636
"6133","no","no",0.5394315,0.4605685
"6134","no","no",0.7420517,0.2579483
"6135","yes","no",0.805813,0.194187
"6136","no","yes",0.3834575,0.6165425
"6137","no","no",0.8629513,0.1370487
"6138","no","no",0.7502239,0.2497761
"6139","no","no",0.7467496,0.2532504
"6140","no","no",0.7153949,0.2846051
"6141","no","no",0.6877029,0.3122971
"6142","no","no",0.6180253,0.3819747
"6143","no","no",0.7668091,0.2331909
"6144","yes","yes",0.305119,0.694881
"6145","yes","yes",0.5116542,0.4883458
"6146","no","no",0.4590692,0.5409308
"6147","no","no",0.8760983,0.1239017
"6148","no","no",0.7242493,0.2757507
"6149","yes","no",0.7999437,0.2000563
"6150","no","no",0.8377425,0.1622575
"6151","no","no",0.8442542,0.1557458
"6152","yes","no",0.9160178,0.08398222
"6153","no","no",0.7246739,0.2753261
"6154","no","no",0.7273666,0.2726334
"6155","no","no",0.8296789,0.1703211
"6156","no","no",0.5571612,0.4428388
"6157","no","no",0.4723472,0.5276528
"6158","no","no",0.8293903,0.1706097
"6159","no","no",0.6382646,0.3617354
"6160","no","yes",0.4900615,0.5099385
"6161","no","no",0.6867456,0.3132544
"6162","no","no",0.6289467,0.3710533
"6163","no","no",0.7656224,0.2343776
"6164","no","no",0.6383106,0.3616894
"6165","no","no",0.6757837,0.3242163
"6166","no","no",0.6638748,0.3361252
"6167","no","no",0.8082264,0.1917736
"6168","no","no",0.7060428,0.2939572
"6169","no","no",0.7923263,0.2076737
"6170","no","no",0.7607546,0.2392454
"6171","no","no",0.8327671,0.1672329
"6172","no","no",0.7072216,0.2927784
"6173","no","no",0.6605154,0.3394846
"6174","no","no",0.7067041,0.2932959
"6175","no","no",0.7840958,0.2159042
"6176","no","no",0.803798,0.196202
"6177","no","no",0.8642137,0.1357863
"6178","no","no",0.8112352,0.1887648
"6179","no","no",0.7067087,0.2932913
"6180","yes","no",0.8566272,0.1433728
"6181","yes","no",0.8020613,0.1979387
"6182","no","no",0.771624,0.228376
"6183","no","no",0.7669706,0.2330294
"6184","no","no",0.7992616,0.2007384
"6185","no","no",0.6565495,0.3434505
"6186","no","no",0.7106695,0.2893305
"6187","no","no",0.7788403,0.2211597
"6188","no","no",0.8464235,0.1535765
"6189","no","no",0.7584692,0.2415308
"6190","no","no",0.7883081,0.2116919
"6191","no","no",0.8947645,0.1052355
"6192","no","no",0.8334146,0.1665854
"6193","no","no",0.8016145,0.1983855
"6194","no","no",0.887303,0.112697
"6195","no","no",0.9166868,0.08331319
"6196","no","no",0.8938577,0.1061423
"6197","no","no",0.8097001,0.1902999
"6198","no","no",0.7835643,0.2164357
"6199","no","no",0.8436576,0.1563424
"6200","no","no",0.6850635,0.3149365
"6201","no","no",0.8707298,0.1292702
"6202","no","no",0.831022,0.168978
"6203","no","no",0.6589735,0.3410265
"6204","no","no",0.7135528,0.2864472
"6205","yes","no",0.7278024,0.2721976
"6206","no","no",0.7079227,0.2920773
"6207","no","no",0.8049015,0.1950985
"6208","no","no",0.7384374,0.2615626
"6209","no","no",0.6970109,0.3029891
"6210","no","no",0.6550963,0.3449037
"6211","yes","no",0.8099412,0.1900588
"6212","no","no",0.7430273,0.2569727
"6213","no","no",0.8612792,0.1387208
"6214","no","no",0.8096605,0.1903395
"6215","no","no",0.8269128,0.1730872
"6216","yes","no",0.7848067,0.2151933
"6217","no","no",0.8274242,0.1725758
"6218","no","no",0.836896,0.163104
"6219","yes","no",0.7135528,0.2864472
"6220","no","no",0.7618618,0.2381382
"6221","no","no",0.781032,0.218968
"6222","no","no",0.8518595,0.1481405
"6223","no","no",0.8162927,0.1837073
"6224","no","no",0.8994972,0.1005028
"6225","no","no",0.6670669,0.3329331
"6226","no","no",0.8446882,0.1553118
"6227","no","no",0.7579769,0.2420231
"6228","no","no",0.7336842,0.2663158
"6229","yes","no",0.6290039,0.3709961
"6230","no","no",0.8368428,0.1631572
"6231","no","no",0.7876353,0.2123647
"6232","no","no",0.6529125,0.3470875
"6233","no","no",0.8575567,0.1424433
"6234","no","no",0.7787222,0.2212778
"6235","no","no",0.759749,0.240251
"6236","no","no",0.6668836,0.3331164
"6237","no","no",0.7965992,0.2034008
"6238","no","no",0.7266388,0.2733612
"6239","no","no",0.7787222,0.2212778
"6240","no","no",0.8175809,0.1824191
"6241","no","no",0.8205551,0.1794449
"6242","no","no",0.7911386,0.2088614
"6243","no","no",0.6562452,0.3437548
"6244","no","no",0.824658,0.175342
"6245","no","no",0.7631294,0.2368706
"6246","no","no",0.9062717,0.09372826
"6247","no","no",0.8565623,0.1434377
"6248","no","no",0.83421,0.16579
"6249","no","no",0.83421,0.16579
"6250","no","no",0.9041567,0.09584334
"6251","no","no",0.770099,0.229901
"6252","no","no",0.8637287,0.1362713
"6253","no","no",0.9076283,0.09237166
"6254","no","no",0.8806112,0.1193888
"6255","no","no",0.8402821,0.1597179
"6256","no","no",0.7399317,0.2600683
"6257","no","no",0.8509422,0.1490578
"6258","no","no",0.7819205,0.2180795
"6259","no","no",0.8324758,0.1675242
"6260","no","no",0.9374763,0.06252371
"6261","no","no",0.9387617,0.06123832
"6262","no","no",0.9203735,0.07962651
"6263","no","no",0.869092,0.130908
"6264","no","no",0.8516703,0.1483297
"6265","no","no",0.8403459,0.1596541
"6266","no","no",0.8403459,0.1596541
"6267","no","no",0.8003437,0.1996563
"6268","no","no",0.8277024,0.1722976
"6269","yes","no",0.83421,0.16579
"6270","no","no",0.8233365,0.1766635
"6271","no","no",0.8874732,0.1125268
"6272","no","no",0.823638,0.176362
"6273","no","no",0.7536328,0.2463672
"6274","no","no",0.7614952,0.2385048
"6275","no","no",0.9622107,0.03778928
"6276","no","no",0.8235277,0.1764723
"6277","no","no",0.9069555,0.09304445
"6278","no","no",0.7920035,0.2079965
"6279","no","no",0.7809803,0.2190197
"6280","no","no",0.8674572,0.1325428
"6281","no","no",0.7903188,0.2096812
"6282","no","no",0.8357783,0.1642217
"6283","no","no",0.8345944,0.1654056
"6284","no","no",0.8889995,0.1110005
"6285","no","no",0.8567261,0.1432739
"6286","no","no",0.936895,0.06310498
"6287","no","no",0.8805764,0.1194236
"6288","no","no",0.8760353,0.1239647
"6289","no","no",0.7941582,0.2058418
"6290","no","no",0.8897029,0.1102971
"6291","no","no",0.8970666,0.1029334
"6292","no","no",0.9334905,0.06650947
"6293","no","no",0.8763263,0.1236737
"6294","yes","no",0.8755493,0.1244507
"6295","no","no",0.9307063,0.06929371
"6296","no","no",0.8824997,0.1175003
"6297","no","no",0.9251044,0.0748956
"6298","yes","no",0.9161685,0.08383146
"6299","no","no",0.8626387,0.1373613
"6300","no","no",0.853953,0.146047
"6301","no","no",0.8333743,0.1666257
"6302","no","no",0.8347057,0.1652943
"6303","yes","no",0.8823194,0.1176806
"6304","no","no",0.9076283,0.09237166
"6305","no","no",0.9182427,0.0817573
"6306","no","no",0.8519413,0.1480587
"6307","no","no",0.8501027,0.1498973
"6308","no","no",0.9079773,0.09202269
"6309","no","no",0.8614088,0.1385912
"6310","no","no",0.8869723,0.1130277
"6311","no","no",0.8186746,0.1813254
"6312","no","no",0.884962,0.115038
"6313","no","no",0.8056639,0.1943361
"6314","no","no",0.9097535,0.09024648
"6315","no","no",0.8757652,0.1242348
"6316","no","no",0.8799488,0.1200512
"6317","no","no",0.8757652,0.1242348
"6318","no","no",0.88628,0.11372
"6319","no","no",0.8464479,0.1535521
"6320","no","no",0.6009181,0.3990819
"6321","no","no",0.8528236,0.1471764
"6322","no","no",0.8352691,0.1647309
"6323","no","no",0.8333743,0.1666257
"6324","no","no",0.9017402,0.09825982
"6325","yes","no",0.9050815,0.09491845
"6326","yes","no",0.8871207,0.1128793
"6327","yes","no",0.8336523,0.1663477
"6328","yes","no",0.8710261,0.1289739
"6329","no","no",0.9051408,0.09485915
"6330","no","no",0.899215,0.100785
"6331","no","no",0.906893,0.09310695
"6332","no","no",0.9079458,0.09205421
"6333","no","no",0.9030196,0.09698042
"6334","no","no",0.851856,0.148144
"6335","no","no",0.9320614,0.06793863
"6336","no","no",0.8894165,0.1105835
"6337","no","no",0.9380854,0.06191459
"6338","yes","no",0.9343279,0.0656721
"6339","no","no",0.8157767,0.1842233
"6340","no","no",0.9027596,0.09724044
"6341","no","no",0.9383607,0.06163927
"6342","no","no",0.8808815,0.1191185
"6343","no","no",0.8630259,0.1369741
"6344","no","no",0.8961572,0.1038428
"6345","no","no",0.9231289,0.07687113
"6346","no","no",0.9375262,0.06247383
"6347","no","no",0.8651989,0.1348011
"6348","no","no",0.9114587,0.08854134
"6349","no","no",0.882739,0.117261
"6350","no","no",0.7772688,0.2227312
"6351","no","no",0.906893,0.09310695
"6352","no","no",0.8761399,0.1238601
"6353","no","no",0.8259968,0.1740032
"6354","no","no",0.5800844,0.4199156
"6355","no","no",0.8064052,0.1935948
"6356","no","no",0.8891417,0.1108583
"6357","no","no",0.8924704,0.1075296
"6358","no","no",0.8899958,0.1100042
"6359","no","no",0.8329316,0.1670684
"6360","no","no",0.7932183,0.2067817
"6361","no","no",0.8057753,0.1942247
"6362","no","no",0.7526782,0.2473218
"6363","no","no",0.8288023,0.1711977
"6364","no","no",0.8423822,0.1576178
"6365","no","no",0.9159647,0.0840353
"6366","no","no",0.9470646,0.0529354
"6367","no","no",0.9187226,0.08127739
"6368","no","no",0.9284655,0.07153449
"6369","no","no",0.859413,0.140587
"6370","no","no",0.9065203,0.09347973
"6371","no","no",0.9348937,0.06510634
"6372","no","no",0.8654415,0.1345585
"6373","no","no",0.8834901,0.1165099
"6374","no","no",0.899942,0.100058
"6375","no","no",0.8209843,0.1790157
"6376","no","no",0.9180505,0.08194946
"6377","no","no",0.8908195,0.1091805
"6378","no","no",0.9450416,0.0549584
"6379","no","no",0.8166826,0.1833174
"6380","no","no",0.8670582,0.1329418
"6381","no","no",0.8949942,0.1050058
"6382","no","no",0.8166826,0.1833174
"6383","no","no",0.7994618,0.2005382
"6384","no","no",0.9266896,0.07331037
"6385","no","no",0.8366054,0.1633946
"6386","no","no",0.8610284,0.1389716
"6387","no","no",0.8075318,0.1924682
"6388","no","no",0.932267,0.06773305
"6389","no","no",0.8860794,0.1139206
"6390","no","no",0.9032813,0.09671867
"6391","no","no",0.9032813,0.09671867
"6392","no","no",0.7807913,0.2192087
"6393","yes","no",0.8747198,0.1252802
"6394","no","no",0.8807568,0.1192432
"6395","no","no",0.9218489,0.07815106
"6396","no","no",0.7644896,0.2355104
"6397","no","no",0.8792546,0.1207454
"6398","no","no",0.9269693,0.07303073
"6399","no","no",0.9202525,0.07974753
"6400","no","no",0.6495363,0.3504637
"6401","no","no",0.7525421,0.2474579
"6402","no","no",0.8355183,0.1644817
"6403","no","no",0.7932267,0.2067733
"6404","no","no",0.8425312,0.1574688
"6405","no","no",0.9059342,0.09406584
"6406","no","no",0.8675513,0.1324487
"6407","no","no",0.8529126,0.1470874
"6408","no","no",0.8701572,0.1298428
"6409","no","no",0.8996274,0.1003726
"6410","no","no",0.9242055,0.07579453
"6411","no","no",0.8848905,0.1151095
"6412","no","no",0.9051,0.09489999
"6413","no","no",0.9010222,0.0989778
"6414","no","no",0.8863565,0.1136435
"6415","no","no",0.9036769,0.09632315
"6416","no","no",0.8450589,0.1549411
"6417","no","no",0.9071339,0.09286614
"6418","no","no",0.8908187,0.1091813
"6419","no","no",0.7159265,0.2840735
"6420","no","no",0.9094367,0.09056326
"6421","no","no",0.8815355,0.1184645
"6422","no","no",0.9339572,0.06604277
"6423","no","no",0.9292548,0.07074523
"6424","no","no",0.8926438,0.1073562
"6425","no","no",0.9222735,0.07772647
"6426","no","no",0.8788366,0.1211634
"6427","no","no",0.8226557,0.1773443
"6428","no","no",0.9480665,0.05193353
"6429","no","no",0.9247749,0.07522511
"6430","no","no",0.7965777,0.2034223
"6431","no","no",0.9069921,0.09300785
"6432","no","no",0.9299378,0.07006221
"6433","no","no",0.897576,0.102424
"6434","no","no",0.8545149,0.1454851
"6435","no","no",0.891476,0.108524
"6436","no","no",0.9131864,0.08681358
"6437","no","no",0.9097777,0.09022233
"6438","no","no",0.9044071,0.09559294
"6439","no","no",0.9135349,0.08646508
"6440","no","no",0.8877295,0.1122705
"6441","no","no",0.8266965,0.1733035
"6442","no","no",0.9012024,0.09879756
"6443","no","no",0.8845989,0.1154011
"6444","no","no",0.8265675,0.1734325
"6445","no","no",0.8949986,0.1050014
"6446","no","no",0.9678161,0.0321839
"6447","no","no",0.9139182,0.08608177
"6448","no","no",0.8420903,0.1579097
"6449","no","no",0.9083118,0.0916882
"6450","no","no",0.9160134,0.08398664
"6451","no","no",0.9338874,0.06611264
"6452","no","no",0.9139182,0.08608177
"6453","no","no",0.7985958,0.2014042
"6454","no","no",0.9041799,0.09582012
"6455","no","no",0.9227005,0.0772995
"6456","no","no",0.9145918,0.08540817
"6457","no","no",0.7418897,0.2581103
"6458","no","no",0.9407003,0.05929968
"6459","no","no",0.9036574,0.09634259
"6460","no","no",0.9001901,0.09980987
"6461","no","no",0.819603,0.180397
"6462","no","no",0.9390552,0.0609448
"6463","no","no",0.6071989,0.3928011
"6464","no","no",0.9432903,0.05670969
"6465","no","no",0.9456103,0.0543897
"6466","no","no",0.8095596,0.1904404
"6467","no","no",0.9026492,0.09735079
"6468","no","no",0.8840495,0.1159505
"6469","no","no",0.9159866,0.08401336
"6470","no","no",0.9099074,0.09009265
"6471","no","no",0.9099074,0.09009265
"6472","no","no",0.8692021,0.1307979
"6473","no","no",0.9153631,0.08463686
"6474","no","no",0.8386294,0.1613706
"6475","no","no",0.8386294,0.1613706
"6476","no","no",0.9159023,0.08409774
"6477","no","no",0.8943553,0.1056447
"6478","no","no",0.8994348,0.1005652
"6479","no","no",0.9032377,0.09676229
"6480","no","no",0.8952966,0.1047034
"6481","no","no",0.8020859,0.1979141
"6482","no","no",0.8795604,0.1204396
"6483","no","no",0.9165569,0.08344306
"6484","no","no",0.9143782,0.08562181
"6485","no","no",0.9301383,0.06986175
"6486","no","no",0.8414234,0.1585766
"6487","no","no",0.9261026,0.07389736
"6488","no","no",0.8940276,0.1059724
"6489","no","no",0.6481845,0.3518155
"6490","no","no",0.8986619,0.1013381
"6491","no","no",0.8986042,0.1013958
"6492","no","no",0.9008442,0.09915581
"6493","no","no",0.8793278,0.1206722
"6494","no","no",0.9038297,0.09617035
"6495","no","no",0.9136912,0.08630885
"6496","no","no",0.9172751,0.08272493
"6497","no","no",0.8981053,0.1018947
"6498","no","no",0.8502747,0.1497253
"6499","no","no",0.9031245,0.09687551
"6500","no","no",0.8993553,0.1006447
"6501","no","no",0.8297207,0.1702793
"6502","no","no",0.7485771,0.2514229
"6503","no","no",0.9128116,0.08718839
"6504","no","no",0.8747531,0.1252469
"6505","no","no",0.87824,0.12176
"6506","no","no",0.9576096,0.04239039
"6507","no","no",0.9062951,0.09370492
"6508","no","no",0.867805,0.132195
"6509","no","no",0.9282682,0.07173179
"6510","no","no",0.9016591,0.09834091
"6511","no","no",0.8450253,0.1549747
"6512","no","no",0.9166452,0.08335477
"6513","no","no",0.8568565,0.1431435
"6514","no","no",0.8798943,0.1201057
"6515","no","no",0.8240745,0.1759255
"6516","no","no",0.8781732,0.1218268
"6517","no","no",0.8711995,0.1288005
"6518","no","no",0.9236929,0.07630707
"6519","no","no",0.9010798,0.09892017
"6520","no","no",0.9307759,0.06922415
"6521","no","no",0.9130232,0.08697678
"6522","no","no",0.8383873,0.1616127
"6523","no","no",0.852274,0.147726
"6524","no","no",0.8706654,0.1293346
"6525","no","no",0.8056326,0.1943674
"6526","no","no",0.5642318,0.4357682
"6527","no","no",0.7501276,0.2498724
"6528","no","no",0.9606599,0.03934015
"6529","no","no",0.8380767,0.1619233
"6530","no","no",0.8268678,0.1731322
"6531","no","no",0.843223,0.156777
"6532","no","no",0.8598583,0.1401417
"6533","no","no",0.8158161,0.1841839
"6534","no","no",0.8238752,0.1761248
"6535","no","no",0.8302208,0.1697792
"6536","no","no",0.7944529,0.2055471
"6537","no","no",0.8308517,0.1691483
"6538","no","no",0.8837387,0.1162613
"6539","no","no",0.7192535,0.2807465
"6540","no","no",0.8755515,0.1244485
"6541","no","no",0.9103999,0.08960007
"6542","no","no",0.7787859,0.2212141
"6543","no","no",0.9013523,0.09864768
"6544","no","no",0.8534867,0.1465133
"6545","yes","no",0.9155889,0.08441113
"6546","no","no",0.8129817,0.1870183
"6547","no","no",0.8594443,0.1405557
"6548","no","no",0.8064488,0.1935512
"6549","no","no",0.8596907,0.1403093
"6550","no","no",0.8120712,0.1879288
"6551","no","no",0.6328206,0.3671794
"6552","no","no",0.8812056,0.1187944
"6553","no","no",0.8610072,0.1389928
"6554","no","no",0.8939093,0.1060907
"6555","no","no",0.8695333,0.1304667
"6556","no","no",0.8562757,0.1437243
"6557","no","no",0.8596907,0.1403093
"6558","no","no",0.8955704,0.1044296
"6559","no","no",0.9455112,0.05448878
"6560","no","no",0.8562757,0.1437243
"6561","no","no",0.8467997,0.1532003
"6562","no","no",0.8387017,0.1612983
"6563","no","no",0.8386283,0.1613717
"6564","no","no",0.8316202,0.1683798
"6565","no","no",0.8300413,0.1699587
"6566","no","no",0.8549115,0.1450885
"6567","no","no",0.8308517,0.1691483
"6568","no","no",0.8670128,0.1329872
"6569","no","no",0.8743806,0.1256194
"6570","no","no",0.8576775,0.1423225
"6571","no","no",0.8845954,0.1154046
"6572","no","no",0.8656831,0.1343169
"6573","no","no",0.861438,0.138562
"6574","no","no",0.8384105,0.1615895
